gene_name	chrom	region_type	transloc_id	mean_distance	std_distance	n_models
ABCF3	chr3	inside_transloc	T3	5.588122655265411	0.6599836397015654	10
ABCG2	chr4	control	T4	3.968802631799246	1.046069098863289	10
ABCG4	chr11	control	T4	4.386600583812251	0.9331716830600523	10
ABCG5	chr2	inside_transloc	T1	4.453589584299541	1.0466873823103076	10
ABCG8	chr2	inside_transloc	T1	4.453589584299541	1.0466873823103076	10
ABHD1	chr2	inside_transloc	T1	3.626560896251617	1.330738083900598	10
ABHD10	chr3	inside_transloc	T3	5.226149367111673	1.0649511302212449	10
ABHD14A	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ABHD14A-ACY1	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ABHD14B	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ABHD15	chr17	inside_transloc	T2	3.6030641905267515	1.1226865105598585	10
ABHD16A	chr6	inside_transloc	T4	4.3997600755232495	0.8049243591818286	10
ABHD17A	chr19	inside_transloc	T4	3.0955706352735013	0.7506789097642891	10
ABHD17B	chr9	control	T4	5.25245132138204	0.9490054037831562	10
ABHD18	chr4	control	T2	4.2412506250714515	0.6311658504293377	10
ABHD5	chr3	inside_transloc	T2	4.63350851406581	1.2590477384600594	10
ABHD6	chr3	inside_transloc	T2	5.47570220455467	1.050473818902294	10
ABHD8	chr19	inside_transloc	T4	3.3841510633716316	1.2453061540685593	10
ABI3	chr17	inside_transloc	T2	2.586745193159257	1.250926496635229	10
ABI3BP	chr3	inside_transloc	T3	6.0199057650444585	1.2781094566022313	10
ABL1	chr9	control	T4	5.057115993015305	0.8144409277042756	10
ABLIM1	chr10	inside_transloc	T1	3.9592562121173893	1.2808457667051711	10
ABLIM2	chr4	control	T3	4.209508326821005	1.0208784135713347	10
ABLIM2	chr4	control	T4	4.209508326821005	1.0208784135713347	10
ABR	chr17	inside_transloc	T3	2.8628429539830753	0.8930015548024604	10
ABRA	chr8	control	T3	4.257714724503129	0.9861209433359192	10
ABRACL	chr6	inside_transloc	T4	4.558506908183679	1.3635915240306558	10
ABRAXAS2	chr10	inside_transloc	T1	3.3262748294939875	1.6399993307916128	10
ABT1	chr6	inside_transloc	T4	4.388237376081226	0.8719455125863106	10
ABTB1	chr3	inside_transloc	T3	5.627853780520925	1.1290178905208441	10
ABTB3	chr12	control	T3	3.5236338740735973	1.1586332287892245	10
ACAA1	chr3	inside_transloc	T2	4.653761582090093	0.6947791642437454	10
ACAA2	chr18	control	T3	3.5830039125001845	1.5627365168416618	10
ACAA2	chr18	control	T4	3.5830039125001845	1.5627365168416618	10
ACACA	chr17	inside_transloc	T2	2.8746332787865376	1.5490588749979621	10
ACACB	chr12	control	T1	3.741696221837837	0.7094668708339837	10
ACAD11	chr3	inside_transloc	T3	5.496998984378289	1.1146010363865668	10
ACAD9	chr3	inside_transloc	T3	5.713169551156005	1.0078132954544043	10
ACADM	chr1	control	T1	4.024969973412489	1.0770254401675108	10
ACADSB	chr10	inside_transloc	T1	3.388199819113801	1.7074482465146321	10
ACADVL	chr17	inside_transloc	T3	4.075446443798446	1.0643600703534393	10
ACAP1	chr17	inside_transloc	T3	4.328179213800623	1.139767669921719	10
ACAP2	chr3	inside_transloc	T3	5.546659237433533	0.5606965391382107	10
ACAT2	chr6	inside_transloc	T4	4.042525046468336	0.8769183125782545	10
ACBD4	chr17	inside_transloc	T2	2.490335776669965	1.2454867021886078	10
ACD	chr16	control	T2	2.775106512830515	0.9332229352815534	10
ACE	chr17	inside_transloc	T2	2.3354662032005633	0.8238091993190397	10
ACER1	chr19	inside_transloc	T4	2.887941910530653	0.8960924086924426	10
ACER2	chr9	control	T1	5.996424361105495	1.6307544838485963	10
ACIN1	chr14	control	T1	3.1309904148404275	1.3811646782864364	10
ACKR2	chr3	inside_transloc	T2	4.663115467665101	1.4567887392931498	10
ACKR4	chr3	inside_transloc	T3	5.496998984378289	1.1146010363865668	10
ACLY	chr17	inside_transloc	T2	2.691379600004458	1.2723107626787324	10
ACOT13	chr6	inside_transloc	T4	4.431028298426353	0.819496978538837	10
ACOT7	chr1	control	T1	4.517537930541061	1.1007423621906627	10
ACOX1	chr17	inside_transloc	T2	2.6518342287140335	0.8460421956180403	10
ACOX2	chr3	inside_transloc	T2	5.47570220455467	1.050473818902294	10
ACOXL	chr2	inside_transloc	T1	4.710505673470701	0.8874258826422257	10
ACP1	chr2	inside_transloc	T1	4.249052977830245	0.9586223150421583	10
ACP3	chr3	inside_transloc	T3	5.496998984378289	1.1146010363865668	10
ACP5	chr19	inside_transloc	T4	3.1899450055496965	1.0244491126812325	10
ACP6	chr1	control	T1	4.343447322004981	0.7786501135270683	10
ACSBG1	chr15	control	T1	3.275381181791822	1.432642973186046	10
ACSBG2	chr19	inside_transloc	T4	2.887941910530653	0.8960924086924426	10
ACSF2	chr17	inside_transloc	T2	2.692308736224164	0.8545955824042862	10
ACSL5	chr10	inside_transloc	T1	4.282466009972291	1.1255557104491902	10
ACSL6	chr5	control	T3	4.831869214142804	1.0796548178326182	10
ACSM2B	chr16	control	T1	3.2029818803667203	1.3777087698308572	10
ACSM4	chr12	control	T2	3.6901478262709313	1.2206740303815447	10
ACSM6	chr10	inside_transloc	T1	3.8536920978876252	1.2462991946993718	10
ACSS1	chr20	control	T4	3.4770431055246527	0.8541572367968462	10
ACTA2	chr10	inside_transloc	T1	3.218761918100266	1.4215006162303483	10
ACTB	chr7	control	T2	4.86022915113381	0.6384049078656027	10
ACTBL2	chr5	control	T2	4.457303602744066	0.9732803432104522	10
ACTBL2	chr5	control	T4	4.457303602744066	0.9732803432104522	10
ACTG1	chr17	inside_transloc	T2	2.704557483755769	0.8581475841249291	10
ACTG2	chr2	inside_transloc	T1	4.0540118716165985	1.2397255263048903	10
ACTL6A	chr3	inside_transloc	T3	5.778249586907335	1.2677618728533253	10
ACTL6B	chr7	control	T1	4.725616702681868	0.9782740620771271	10
ACTL8	chr1	control	T1	4.418750675950483	0.8513262067012755	10
ACTL8	chr1	control	T3	4.418750675950483	0.8513262067012755	10
ACTL9	chr19	inside_transloc	T4	3.1315785818695354	1.0584342740819328	10
ACTR10	chr14	control	T4	3.504732080358056	1.0754394290523177	10
ACTR1A	chr10	inside_transloc	T1	3.730190457732383	1.382630947451813	10
ACTR1B	chr2	inside_transloc	T1	4.807702234492701	1.1408056854347837	10
ACTR2	chr2	inside_transloc	T1	4.066850984878252	0.9381487466453361	10
ACTR3	chr2	inside_transloc	T1	4.661119247026711	0.6904761921871875	10
ACTR8	chr3	inside_transloc	T2	5.476137506004433	1.2121537693232238	10
ACTRT1	chrX	control	T3	3.33911457036517	0.9200938839967044	10
ACTRT3	chr3	inside_transloc	T3	5.970196631883492	0.9464290871639611	10
ACVR2B	chr3	inside_transloc	T2	4.7943251352704355	0.7596473601098817	10
ACVRL1	chr12	control	T4	3.748598511814084	0.7553748650816686	10
ACY1	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ACYP2	chr2	inside_transloc	T1	3.8578727864033135	0.6551331106235136	10
ADAM11	chr17	inside_transloc	T2	2.490335776669965	1.2454867021886078	10
ADAM12	chr10	inside_transloc	T1	3.328884068822563	1.5173206787956306	10
ADAM17	chr2	inside_transloc	T1	3.923377500643973	0.9320805246382229	10
ADAM19	chr5	control	T1	4.756075536495777	0.8720740714165297	10
ADAM2	chr8	control	T4	3.3081961957911297	1.0961209288525509	10
ADAM28	chr8	control	T3	3.6069459886629653	0.9284043309090336	10
ADAM29	chr4	control	T4	4.317094765818943	0.6341928587289603	10
ADAM32	chr8	control	T4	3.3081961957911297	1.0961209288525509	10
ADAM33	chr20	control	T1	3.2464721083760812	1.0210562189455579	10
ADAM33	chr20	control	T4	3.2464721083760812	1.0210562189455579	10
ADAM8	chr10	inside_transloc	T1	3.2844181542642006	1.2544625287526925	10
ADAM9	chr8	control	T2	3.3081961957911297	1.0961209288525509	10
ADAMTS1	chr21	control	T4	4.202708977602594	0.7096172564973482	10
ADAMTS10	chr19	inside_transloc	T4	3.1315785818695354	1.0584342740819328	10
ADAMTS12	chr5	control	T3	4.3118767560157405	0.7735946389060225	10
ADAMTS14	chr10	inside_transloc	T1	2.851128084411514	1.52415171037489	10
ADAMTS18	chr16	control	T1	3.0392825025424512	1.0474524433199406	10
ADAMTS19	chr5	control	T3	4.8719606809580664	1.1236154540134715	10
ADAMTS9	chr3	inside_transloc	T3	5.384842285677911	1.1730725337791361	10
ADAMTSL3	chr15	control	T1	2.9894590390001463	1.3475374043509454	10
ADAMTSL4	chr1	control	T4	4.332407548773024	0.7677588689758047	10
ADAMTSL5	chr19	inside_transloc	T4	3.0955706352735013	0.7506789097642891	10
ADAP2	chr17	inside_transloc	T2	3.3808359475924474	1.2675921950630924	10
ADAR	chr1	control	T1	4.2800651954793905	0.702437152939763	10
ADAR	chr1	control	T3	4.2800651954793905	0.702437152939763	10
ADARB1	chr21	control	T2	4.492918792378687	0.5013151172052237	10
ADARB1	chr21	control	T4	4.492918792378687	0.5013151172052237	10
ADAT2	chr6	inside_transloc	T4	4.410039266332973	1.123829169344038	10
ADAT3	chr19	inside_transloc	T4	3.0955706352735013	0.7506789097642891	10
ADCK2	chr7	control	T4	4.689446177069316	1.0235733969376792	10
ADCY3	chr2	inside_transloc	T1	3.8101008946272663	1.270835865027276	10
ADCY4	chr14	control	T2	3.150466472757108	1.49380538104057	10
ADCY5	chr3	inside_transloc	T3	5.567786970152214	0.9940254611578874	10
ADCY7	chr16	control	T2	3.120522748071783	0.8304165528229882	10
ADCY7	chr16	control	T4	3.120522748071783	0.8304165528229882	10
ADD1	chr4	control	T4	4.118672850096809	0.8845240073204654	10
ADD2	chr2	inside_transloc	T1	4.162006054475676	0.9397474098916335	10
ADD3	chr10	inside_transloc	T1	4.215095384823565	1.2759899866095314	10
ADGB	chr6	inside_transloc	T4	4.406599956386778	1.1918297700037388	10
ADGRA1	chr10	inside_transloc	T1	3.2844181542642006	1.2544625287526925	10
ADGRA2	chr8	control	T4	3.269080992660258	1.1546668224121084	10
ADGRB1	chr8	control	T2	3.833937253603689	1.0580563762919561	10
ADGRB2	chr1	control	T3	4.258502250337473	1.0490734147841898	10
ADGRB3	chr6	inside_transloc	T4	4.222297536148032	0.9290484739616092	10
ADGRE1	chr19	inside_transloc	T4	3.002039442145562	0.9108976346293828	10
ADGRE2	chr19	inside_transloc	T4	3.45429649718933	1.0162413542238902	10
ADGRE3	chr19	inside_transloc	T4	3.4755440921726626	1.0825994153429483	10
ADGRE5	chr19	inside_transloc	T4	3.4755440921726626	1.0825994153429483	10
ADGRF1	chr6	inside_transloc	T4	4.072444721589122	1.0686151986720442	10
ADGRF3	chr2	inside_transloc	T1	3.620181045041032	1.4856292905264168	10
ADGRF4	chr6	inside_transloc	T4	4.178979818819292	0.9709162460092781	10
ADGRF5	chr6	inside_transloc	T4	4.072444721589122	1.0686151986720442	10
ADGRG5	chr16	control	T4	2.8553794218054436	0.8312777147117375	10
ADGRG6	chr6	inside_transloc	T4	4.437653821966363	1.1813514401953071	10
ADGRG7	chr3	inside_transloc	T3	6.0199057650444585	1.2781094566022313	10
ADGRL1	chr19	inside_transloc	T4	3.4755440921726626	1.0825994153429483	10
ADGRL3	chr4	control	T1	4.373515928604751	1.1670269911471591	10
ADGRV1	chr5	control	T4	4.330469367497398	1.0397267738724743	10
ADH5	chr4	control	T1	3.902769635187547	1.1518528464458953	10
ADH6	chr4	control	T1	3.902769635187547	1.1518528464458953	10
ADH7	chr4	control	T1	3.902769635187547	1.1518528464458953	10
ADI1	chr2	inside_transloc	T1	4.322107499135624	0.7704077881083581	10
ADIG	chr20	control	T2	3.2885355373833773	1.2514475158757665	10
ADIPOQ	chr3	inside_transloc	T3	5.44196201882158	0.9614186263710363	10
ADIPOR1	chr1	control	T3	4.2820946073567185	1.3071664720634435	10
ADIPOR2	chr12	control	T4	3.6881259325308733	1.0998559779256836	10
ADIRF	chr10	inside_transloc	T1	3.564784804208949	1.5548042465499516	10
ADK	chr10	inside_transloc	T1	3.1566126218471333	1.8016192345093696	10
ADO	chr10	inside_transloc	T1	3.687725361346118	1.1677867311197165	10
ADORA2A	chr22	control	T2	4.220753258723462	0.7558580689219336	10
ADORA2A	chr22	control	T4	4.220753258723462	0.7558580689219336	10
ADORA2B	chr17	inside_transloc	T3	4.918917334156584	1.4714216596092762	10
ADPRH	chr3	inside_transloc	T3	5.479019813141715	0.8397404142868187	10
ADPRHL1	chr13	control	T2	2.999317142333402	0.9277868725550927	10
ADPRM	chr17	inside_transloc	T3	5.311064338994797	1.2371295075359656	10
ADRA1B	chr5	control	T4	4.77971881513979	0.9056103179570615	10
ADRA1D	chr20	control	T3	3.219115376931998	1.0235904859218519	10
ADRA2A	chr10	inside_transloc	T1	4.2302408306898265	1.2941967145635103	10
ADRA2B	chr2	inside_transloc	T1	4.85201504161907	1.0738380560606984	10
ADRB1	chr10	inside_transloc	T1	3.9748891777106445	1.2010755221327887	10
ADSS1	chr14	control	T1	3.4292684718954427	1.1900468667527433	10
ADSS1	chr14	control	T4	3.4292684718954427	1.1900468667527433	10
ADTRP	chr6	inside_transloc	T4	4.112859416206215	1.1184201228169015	10
AEBP2	chr12	control	T4	3.6846517985058447	1.0280514952050177	10
AFAP1L2	chr10	inside_transloc	T1	3.9592562121173893	1.2808457667051711	10
AFDN	chr6	inside_transloc	T4	4.217345275579659	0.724151330137657	10
AFF1	chr4	control	T4	4.244471445469489	0.9291811523372777	10
AFF3	chr2	inside_transloc	T1	4.928219899738381	0.8188567152905338	10
AFF4	chr5	control	T1	4.5951179769607435	1.1660994217807186	10
AFF4	chr5	control	T2	4.5951179769607435	1.1660994217807186	10
AFG1L	chr6	inside_transloc	T4	4.2450118042696765	1.020010779767387	10
AFM	chr4	control	T3	4.4835161594111765	1.0875975534245494	10
AFMID	chr17	inside_transloc	T2	2.707776973852869	0.8090015017842365	10
AFTPH	chr2	inside_transloc	T1	4.058216664795733	0.9268276514552798	10
AGAP4	chr10	inside_transloc	T1	4.6291224287581905	0.9840237079747141	10
AGAP5	chr10	inside_transloc	T1	2.879124322156824	1.8146519118210134	10
AGAP6	chr10	inside_transloc	T1	4.156834367750786	1.3029889642868215	10
AGAP9	chr10	inside_transloc	T1	4.383850572357384	1.0909991163975192	10
AGBL1	chr15	control	T4	2.9988452511841044	1.2530545916558582	10
AGBL2	chr11	control	T3	4.02589456709493	1.278968042473446	10
AGBL2	chr11	control	T4	4.02589456709493	1.278968042473446	10
AGBL5	chr2	inside_transloc	T1	3.626560896251617	1.330738083900598	10
AGER	chr6	inside_transloc	T4	4.3997600755232495	0.8049243591818286	10
AGFG2	chr7	control	T4	4.725616702681868	0.9782740620771271	10
AGO4	chr1	control	T1	4.155964211787057	1.1059914582636732	10
AGO4	chr1	control	T2	4.155964211787057	1.1059914582636732	10
AGPAT1	chr6	inside_transloc	T4	4.3997600755232495	0.8049243591818286	10
AGPAT3	chr21	control	T1	4.626451383712733	0.5119138081883798	10
AGPAT4	chr6	inside_transloc	T4	4.046654758529725	0.9679083863196591	10
AGPAT5	chr8	control	T2	3.529075684072949	1.265941242365162	10
AGTPBP1	chr9	control	T1	4.812498398074622	1.114602728247749	10
AGTR1	chr3	inside_transloc	T3	5.85106479632954	0.6792035224274405	10
AHCTF1	chr1	control	T3	4.191949890289023	1.2663117543162479	10
AHCY	chr20	control	T4	3.3825643564472245	1.0437323515235413	10
AHI1	chr6	inside_transloc	T4	4.075754533830592	1.0785216273372642	10
AHRR	chr5	control	T3	4.195267650698926	1.0551677411393516	10
AHSA1	chr14	control	T4	3.206998300576243	1.2136782062733413	10
AHSG	chr3	inside_transloc	T3	5.59050149640695	0.9938641289249931	10
AHSP	chr16	control	T1	3.2294952874569502	1.2685015689787658	10
AIDA	chr1	control	T4	4.698802325232892	1.2751300806149692	10
AIF1	chr6	inside_transloc	T4	4.3997600755232495	0.8049243591818286	10
AIFM2	chr10	inside_transloc	T1	2.8571564040184647	1.5197173926593253	10
AIG1	chr6	inside_transloc	T4	4.403333760572687	1.1107087041047083	10
AIM2	chr1	control	T3	4.263595686091177	0.6771146434302469	10
AIMP2	chr7	control	T3	4.954362948059125	0.6335898912484432	10
AIPL1	chr17	inside_transloc	T3	4.075446443798446	1.0643600703534393	10
AK6	chr5	control	T1	4.981182860039189	0.7453223243072682	10
AK9	chr6	inside_transloc	T4	4.232483946719713	1.020885413183051	10
AKAP1	chr17	inside_transloc	T2	2.6256505039938163	0.8365346359347386	10
AKAP10	chr17	inside_transloc	T3	4.473844347755916	1.3172368256575095	10
AKAP12	chr6	inside_transloc	T4	4.237337845480646	0.9249685247528041	10
AKAP13	chr15	control	T3	2.9322431600200853	1.2547420843169512	10
AKAP14	chrX	control	T3	3.367087772959336	1.1774408661999132	10
AKAP7	chr6	inside_transloc	T4	4.296140848959962	1.0685326015936143	10
AKAP8	chr19	inside_transloc	T4	3.45429649718933	1.0162413542238902	10
AKAP8L	chr19	inside_transloc	T4	3.45429649718933	1.0162413542238902	10
AKIRIN1	chr1	control	T1	4.1104732561244095	1.4276033075399475	10
AKIRIN2	chr6	inside_transloc	T4	4.59149437811414	0.7385096435314452	10
AKNA	chr9	control	T1	5.107453779379709	0.9899798671880106	10
AKNAD1	chr1	control	T2	4.191082651050213	1.1971577791810646	10
AKR1B10	chr7	control	T3	4.572015357614731	0.49602183783584625	10
AKR7L	chr1	control	T4	4.1857641445999985	0.7046273593144757	10
AKT3	chr1	control	T2	4.406432922573039	1.2731410756667474	10
ALAS1	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ALCAM	chr3	inside_transloc	T3	5.834201965594495	1.3032841271918605	10
ALDH18A1	chr10	inside_transloc	T1	3.8786564411886078	1.1960801172462032	10
ALDH1A3	chr15	control	T2	2.988889978545845	1.27090676422265	10
ALDH1L1	chr3	inside_transloc	T3	5.4998677588417255	1.1301491719111143	10
ALDH1L2	chr12	control	T1	3.3793839421598206	1.088795647302423	10
ALDH3A1	chr17	inside_transloc	T3	4.473844347755916	1.3172368256575095	10
ALDH3A2	chr17	inside_transloc	T3	4.473844347755916	1.3172368256575095	10
ALDH4A1	chr1	control	T3	4.304663715743961	0.8584855711804096	10
ALDH4A1	chr1	control	T4	4.304663715743961	0.8584855711804096	10
ALDH5A1	chr6	inside_transloc	T4	4.431028298426353	0.819496978538837	10
ALDH6A1	chr14	control	T2	3.369941928011831	1.2770826220901135	10
ALDH8A1	chr6	inside_transloc	T4	4.075754533830592	1.0785216273372642	10
ALDOB	chr9	control	T1	5.142175360244474	0.8604107374302931	10
ALDOB	chr9	control	T3	5.142175360244474	0.8604107374302931	10
ALDOC	chr17	inside_transloc	T2	3.735694557173635	1.0776199459053695	10
ALG10B	chr12	control	T3	3.517073274669971	0.6667334297996335	10
ALG13	chrX	control	T4	3.998270486070112	1.270210234681932	10
ALG14	chr1	control	T4	4.6404366834815844	1.135372529905568	10
ALG1L2	chr3	inside_transloc	T3	5.3782597484443535	1.1604267659877334	10
ALG3	chr3	inside_transloc	T3	5.588122655265411	0.6599836397015654	10
ALK	chr2	inside_transloc	T1	3.669470673460048	1.4627199753028752	10
ALKAL2	chr2	inside_transloc	T1	4.249052977830245	0.9586223150421583	10
ALKBH2	chr12	control	T4	3.741696221837837	0.7094668708339837	10
ALKBH3	chr11	control	T2	3.6524248237414363	1.316198704984902	10
ALKBH5	chr17	inside_transloc	T3	4.825500271287851	1.4888685225293683	10
ALKBH7	chr19	inside_transloc	T4	2.887941910530653	0.8960924086924426	10
ALLC	chr2	inside_transloc	T1	4.312945530229421	0.8713440981113084	10
ALMS1	chr2	inside_transloc	T1	4.049452147833267	1.0944131268141628	10
ALOX12	chr17	inside_transloc	T3	4.075446443798446	1.0643600703534393	10
ALOX12B	chr17	inside_transloc	T3	4.328179213800623	1.139767669921719	10
ALOX15	chr17	inside_transloc	T3	3.360364626790355	1.057138904560543	10
ALOX15B	chr17	inside_transloc	T3	4.328179213800623	1.139767669921719	10
ALOX5	chr10	inside_transloc	T1	4.633704110158803	1.0082485574839826	10
ALOXE3	chr17	inside_transloc	T3	4.328179213800623	1.139767669921719	10
ALPK1	chr4	control	T4	4.42723896762237	0.7683959645893802	10
ALPL	chr1	control	T1	3.9463587208584685	0.9116014535995403	10
ALS2CL	chr3	inside_transloc	T2	4.837666914599518	0.8479966961853066	10
ALX4	chr11	control	T2	3.6634253801844574	1.2321414601611596	10
ALYREF	chr17	inside_transloc	T2	2.704557483755769	0.8581475841249291	10
AMD1	chr6	inside_transloc	T4	4.27914400812872	1.0606819219216523	10
AMDHD1	chr12	control	T2	4.076912368672388	0.805540817256402	10
AMELX	chrX	control	T1	3.872402132348809	0.997390850391045	10
AMELY	chrY	control	T2			0
AMER3	chr2	inside_transloc	T1	5.059296537894838	0.8891090255669332	10
AMFR	chr16	control	T4	2.723034972499497	0.7271293893262446	10
AMH	chr19	inside_transloc	T4	2.9373702452506	0.7632593308419935	10
AMIGO2	chr12	control	T1	3.74615925145432	0.9365345770957617	10
AMIGO3	chr3	inside_transloc	T2	5.3627512388155605	1.016131841981253	10
AMMECR1L	chr2	inside_transloc	T1	4.935393950528929	0.7842103992482226	10
AMN1	chr12	control	T1	3.411451857047895	0.7890737741111548	10
AMOTL1	chr11	control	T4	4.517266297578826	0.9664596328286674	10
AMOTL2	chr3	inside_transloc	T3	5.544799565852575	0.9389984202087163	10
AMT	chr3	inside_transloc	T2	5.302403906554622	0.9639846394730543	10
AMY1B	chr1	control	T2	4.100732417116564	1.3203044379651152	10
AMY2B	chr1	control	T4	4.152788505881118	1.2183345845789628	10
AMZ2	chr17	inside_transloc	T2	2.5506140532878527	0.8395746423130467	10
ANAPC1	chr2	inside_transloc	T1	4.6465241291058055	0.7957204939441607	10
ANAPC10	chr4	control	T3	4.366943284900714	0.9496201765839871	10
ANAPC11	chr17	inside_transloc	T2	2.704557483755769	0.8581475841249291	10
ANAPC13	chr3	inside_transloc	T3	5.544799565852575	0.9389984202087163	10
ANAPC16	chr10	inside_transloc	T1	2.9402736590633056	1.5736573309746313	10
ANAPC5	chr12	control	T2	3.7584279726991823	0.9996588533586388	10
ANGPT2	chr8	control	T1	3.529075684072949	1.265941242365162	10
ANGPTL1	chr1	control	T2	4.622158422629765	0.7548993701754989	10
ANGPTL3	chr1	control	T4	4.1619036672966505	0.91290337775229	10
ANGPTL4	chr19	inside_transloc	T4	3.1315785818695354	1.0584342740819328	10
ANGPTL6	chr19	inside_transloc	T4	3.210511975133218	0.8740972737708697	10
ANGPTL8	chr19	inside_transloc	T4	3.1899450055496965	1.0244491126812325	10
ANK1	chr8	control	T4	3.6097091955413285	0.8203409782966435	10
ANK3	chr10	inside_transloc	T1	3.9224461673748294	1.1541847329101624	10
ANKFN1	chr17	inside_transloc	T2	2.864836052847595	0.7152806407557121	10
ANKFY1	chr17	inside_transloc	T3	3.1581683127508713	0.9304643439440191	10
ANKH	chr5	control	T1	4.141935346625063	0.6606119029170703	10
ANKIB1	chr7	control	T2	4.747995041187571	0.8551648455503712	10
ANKK1	chr11	control	T4	4.612412032744899	1.2341426260592885	10
ANKLE1	chr19	inside_transloc	T4	3.3841510633716316	1.2453061540685593	10
ANKRD1	chr10	inside_transloc	T1	3.018504959150992	1.4518783223265934	10
ANKRD13A	chr12	control	T1	3.9992688554220015	0.7154848928080108	10
ANKRD13A	chr12	control	T4	3.9992688554220015	0.7154848928080108	10
ANKRD13B	chr17	inside_transloc	T2	3.6030641905267515	1.1226865105598585	10
ANKRD13D	chr11	control	T3	3.5269957316339786	1.1866601013862093	10
ANKRD2	chr10	inside_transloc	T1	3.688618837046947	1.4550930015965484	10
ANKRD22	chr10	inside_transloc	T1	3.363873021344419	1.492033205236846	10
ANKRD23	chr2	inside_transloc	T1	4.786229013273277	1.1163675292473294	10
ANKRD24	chr19	inside_transloc	T4	2.762188314231007	0.9116528131810115	10
ANKRD28	chr3	inside_transloc	T2	4.535587978209913	1.126743393664664	10
ANKRD33B	chr5	control	T1	4.278473763919079	0.5918260273043198	10
ANKRD34A	chr1	control	T1	4.343447322004981	0.7786501135270683	10
ANKRD36	chr2	inside_transloc	T1	4.786229013273277	1.1163675292473294	10
ANKRD36B	chr2	inside_transloc	T1	4.786229013273277	1.1163675292473294	10
ANKRD36C	chr2	inside_transloc	T1	4.85201504161907	1.0738380560606984	10
ANKRD39	chr2	inside_transloc	T1	4.786229013273277	1.1163675292473294	10
ANKRD40	chr17	inside_transloc	T2	2.68965200784674	0.8059909246955738	10
ANKRD40CL	chr17	inside_transloc	T2	2.68965200784674	0.8059909246955738	10
ANKRD42	chr11	control	T1	4.0260458876074585	0.8802934244822823	10
ANKRD49	chr11	control	T2	4.517266297578826	0.9664596328286674	10
ANKRD53	chr2	inside_transloc	T1	4.162006054475676	0.9397474098916335	10
ANKRD6	chr6	inside_transloc	T4	4.624789881626931	0.710363639440595	10
ANKRD62	chr18	control	T1	3.612376807923313	0.9591465103990316	10
ANKRD62	chr18	control	T2	3.612376807923313	0.9591465103990316	10
ANKRD65	chr1	control	T1	4.2846476663044895	1.100796410879461	10
ANKRD66	chr6	inside_transloc	T4	4.072444721589122	1.0686151986720442	10
ANKRD9	chr14	control	T1	3.2278136142816103	1.2284603322785161	10
ANKRD9	chr14	control	T4	3.2278136142816103	1.2284603322785161	10
