chrom	start	end	gene_id	gene_name	gene_type	region_type	translocation_label	transloc_id	source	feature	score	strand	frame	MCF10AC1_REP1	MCF10AC1_REP2	MCF10AC1_REP3	MCF10AT1_REP1	MCF10AT1_REP2	MCF10AT1_REP3	MCF10AWT_REP1	MCF10AWT_REP2	MCF10AWT_REP3
chr2	11133127	11151317	ENSG00000150873	C2orf50	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.005083	0.021653	0.015162	0.0	0.0	0.002417	0.0	0.002552	0.002258
chr2	11155197	11178870	ENSG00000162976	SLC66A3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	12.993109	16.204431	14.527039	8.876517	9.912879	8.428056	10.850034	12.656351	11.222415
chr2	11179758	11348330	ENSG00000134318	ROCK2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	24.645171	24.706779	23.672675	17.81012	17.144364	17.948887	20.059995	17.183729	15.873188
chr2	11444374	11466177	ENSG00000169016	E2F6	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	27.818594	27.386919	25.538144	17.801058	17.309545	17.479172	24.927105	25.133443	23.156963
chr2	11482340	11642788	ENSG00000196208	GREB1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	2.087496	2.459808	2.608499	0.414323	0.470217	0.26179	0.396515	0.217936	0.454331
chr2	11658177	11670195	ENSG00000169006	NTSR2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	11677594	11827409	ENSG00000134324	LPIN1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	60.926508	65.456098	55.40338	52.637234	51.066457	52.608902	20.057933	18.52876	16.250854
chr2	12716909	12742734	ENSG00000071575	TRIB2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	9.92613	8.669219	10.277317	5.930745	7.192375	7.077025	6.24723	6.004597	4.471578
chr2	14632699	14650814	ENSG00000162981	LRATD1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	3.916807	3.487111	2.925547	4.173219	3.651488	4.017535	4.152591	3.575434	3.195323
chr2	15166915	15561340	ENSG00000151779	NBAS	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	14.887758	15.433002	16.320114	9.747521	8.507311	7.726348	10.43714	8.392885	7.545609
chr2	15591177	15634346	ENSG00000079785	DDX1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	114.225512	114.130092	110.905665	128.736601	128.217072	110.565196	150.22358	141.104998	128.808403
chr2	15940549	15947007	ENSG00000134323	MYCN	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.056586	0.0	0.033803	0.0	0.0	0.0	0.0	0.0	0.015284
chr2	16549458	16666331	ENSG00000197872	CYRIA	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.338636	0.431725	0.413563	1.079574	1.000445	1.0113	0.689452	0.785471	0.428919
chr2	17510578	17518440	ENSG00000214842	RAD51AP2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.038007	0.238829	0.138388	0.025539	0.033452	0.094205	0.040943	0.096723	0.033925
chr2	17539125	17657018	ENSG00000163032	VSNL1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	3.086394	3.152161	3.210394	8.852263	8.422685	8.612649	8.693181	8.296718	8.149472
chr2	17663811	17800242	ENSG00000163029	SMC6	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	30.904025	29.377379	28.93259	24.431547	23.646325	22.442989	26.773709	23.730292	22.079148
chr2	17753857	17788946	ENSG00000178295	GEN1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	10.372413	7.123156	10.107758	16.220032	14.004218	14.436542	20.273176	18.931266	20.358825
chr2	17816459	17817798	ENSG00000151379	MSGN1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035503	0.0
chr2	17877846	18361616	ENSG00000170745	KCNS3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	4.037632	3.726211	3.621954	3.143803	3.038027	2.910113	4.28641	3.695451	3.549969
chr2	18554722	18560679	ENSG00000240857	RDH14	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	31.57495	30.884139	28.863941	29.372383	29.544354	29.306841	34.909116	29.603575	24.693689
chr2	18555544	18589564	ENSG00000250741	NT5C1B-RDH14	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.023452	0.0	0.023457	0.0	0.01062	0.0	0.013026	0.0	0.010487
chr2	18562870	18589572	ENSG00000185013	NT5C1B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	19351484	19358623	ENSG00000143867	OSR1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	4.837849	5.274646	4.847933	4.774858	5.190804	4.869239	0.559587	0.362982	0.460078
chr2	19896630	19901983	ENSG00000183891	TTC32	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	33.078672	29.852247	26.298855	15.977374	14.853782	13.33518	9.67755	12.540037	11.97654
chr2	19910262	19990105	ENSG00000118965	WDR35	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	7.167791	7.478304	7.096816	7.62407	7.090116	7.747522	14.70057	12.788924	11.602959
chr2	19992051	20012668	ENSG00000132031	MATN3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.343748	0.293133	0.298477	1.842362	2.009631	1.651774	5.126527	5.080379	4.997981
chr2	20032649	20051628	ENSG00000068697	LAPTM4A	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	330.562271	328.817829	336.284153	251.416576	252.552609	227.515784	303.659705	302.984455	294.636079
chr2	20200796	20225433	ENSG00000115884	SDC1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	133.134183	129.042018	136.776921	162.252146	158.744624	143.483561	240.384979	191.368968	157.338564
chr2	20248690	20352234	ENSG00000055917	PUM2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	71.521886	72.648999	70.013875	39.297273	37.292683	34.44128	54.290081	45.466569	40.460211
chr2	20447073	20449440	ENSG00000143878	RHOB	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	41.632556	39.982228	40.85335	40.425439	42.463226	36.955307	6.93828	5.738845	5.713027
chr2	20560447	20651130	ENSG00000118960	HS1BP3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	6.987023	7.45355	7.223488	6.887226	7.47426	6.592643	7.188767	6.325801	5.842157
chr2	20667143	20679243	ENSG00000143869	GDF7	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	20684013	20823130	ENSG00000118961	LDAH	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.040148	0.0	0.0	0.0	0.0	15.240189	14.718322	14.960016
chr2	21001428	21044073	ENSG00000084674	APOB	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.001351	0.0	0.002832	0.003232	0.0	0.0
chr2	21123967	21144368	ENSG00000218819	TDRD15	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	23385178	23708611	ENSG00000119771	KLHL29	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	9.2608	9.059328	10.025937	3.82805	3.69543	4.034773	4.045184	3.512886	3.342137
chr2	23748663	23927123	ENSG00000119778	ATAD2B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	8.14106	7.92631	7.956207	5.2881	4.93221	5.328788	5.005004	4.45013	4.351782
chr2	23927284	24004909	ENSG00000173960	UBXN2A	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	18.783447	19.874339	19.826725	22.766505	22.75209	22.073511	25.753549	26.339627	25.175391
chr2	24010080	24063321	ENSG00000205639	MFSD2B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.439774	0.641759	0.497957	0.20759	0.21368	0.311447	0.099533	0.072764	0.073489
chr2	24029346	24049575	ENSG00000163026	WDCP	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	12.625185	13.877862	12.604749	7.807308	8.263188	7.425366	12.446163	11.659593	10.487669
chr2	24049700	24063681	ENSG00000119782	FKBP1B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.155422	0.070228	0.139441	1.357969	1.985569	1.633658	4.129645	3.724926	4.14014
chr2	24067585	24076373	ENSG00000115128	SF3B6	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	739.514856	763.958076	750.767324	466.351665	465.467147	477.393455	322.770638	339.397212	355.065378
chr2	24076525	24169640	ENSG00000219626	FAM228B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	7.733236	8.105966	8.594386	2.329288	1.278305	2.386461	1.557157	2.283295	2.535602
chr2	24077432	24085861	ENSG00000115129	TP53I3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	11.93524	10.14351	12.938987	45.090345	43.254052	39.630648	125.475016	115.224912	105.572161
chr2	24114808	24123464	ENSG00000176732	PFN4	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.240306	1.034791	0.708105	0.477668	0.526716	1.090544	0.790363	0.508076	0.557468
chr2	24124365	24190436	ENSG00000276087	ENSG00000276087	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.028876	0.074107	0.033105	0.030414	0.053505	0.020907	0.0	0.011162	0.033798
chr2	24175052	24200849	ENSG00000186453	FAM228A	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.061491	0.127107	0.156456	0.0	0.0	0.021325	0.012295	0.0	0.0
chr2	24202863	24360536	ENSG00000198399	ITSN2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	19.536677	19.27083	18.598091	10.535634	10.953846	10.991751	16.155293	15.530636	13.475232
chr2	24491253	24770702	ENSG00000084676	NCOA1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	3.722158	3.32866	3.144699	2.568672	2.117629	2.289406	4.489622	3.492612	3.253797
chr2	24789727	24793391	ENSG00000184924	PTRHD1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	40.308133	40.787883	44.609158	30.856554	28.082492	33.296137	42.826036	45.7145	47.591748
chr2	24793135	24822376	ENSG00000138092	CENPO	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	14.961833	14.482634	12.500525	15.840234	13.653013	15.069497	21.966308	19.966284	17.674125
chr2	24819168	24920237	ENSG00000138031	ADCY3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	44.141054	36.636705	35.41729	23.881684	20.576704	19.773445	28.931204	23.061483	21.635343
chr2	24943635	24972094	ENSG00000115137	DNAJC27	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	4.545805	4.240336	3.968054	2.20146	1.915536	2.006375	2.162066	2.236422	2.032537
chr2	25042075	25159135	ENSG00000084710	EFR3B	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.530683	0.4373	0.474824	0.015471	0.015476	0.023282	0.267063	0.196562	0.22769
chr2	25160852	25168903	ENSG00000115138	POMC	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	25227854	25342590	ENSG00000119772	DNMT3A	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	1.358022	1.136168	1.269798	0.912861	0.7137	0.915944	0.892529	0.782161	0.821994
chr2	25377197	25673647	ENSG00000138101	DTNB	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	20.569468	28.848034	26.829436	10.662671	10.82951	9.583381	8.303176	8.322223	6.976171
chr2	25733752	25878487	ENSG00000143970	ASXL2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	23.102648	24.855626	27.515021	8.450555	7.971386	9.162764	11.769798	10.016395	9.272436
chr2	25926597	25982749	ENSG00000084731	KIF3C	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	2.300252	2.385153	2.071477	2.407521	2.499219	2.331875	2.890483	2.115684	2.246807
chr2	26034083	26137454	ENSG00000084733	RAB10	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	185.161248	192.938798	196.171603	115.113885	114.184589	103.025707	130.579544	118.689663	112.440022
chr2	26173087	26189663	ENSG00000157833	GAREM2	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.077971	0.065839	0.05498	0.479823	0.471053	0.463231	0.470496	0.332371	0.366358
chr2	26190634	26244672	ENSG00000084754	HADHA	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	150.70666	155.094914	156.893942	90.549426	91.180483	82.862684	146.863912	123.511484	111.796838
chr2	26243169	26290465	ENSG00000138029	HADHB	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	188.131631	186.427194	189.673793	108.866383	111.665923	103.014681	148.724443	143.039071	141.171398
chr2	26308172	26346817	ENSG00000173567	ADGRF3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.022353	0.012085	0.0	0.020634	0.018897	0.021196	0.009834	0.02129	0.01201
chr2	26308546	26395885	ENSG00000138018	SELENOI	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	59.888401	59.500847	54.090862	34.230686	31.784314	30.447525	39.646063	37.564399	35.750535
chr2	26401919	26456711	ENSG00000157856	DRC1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.35521	0.059908	0.014041	0.0	0.0	0.0	0.0	0.006402	0.0
chr2	26457202	26558756	ENSG00000115155	OTOF	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.00621	0.0	0.0	0.0	0.002726	0.0	0.00672	0.0	0.0
chr2	26562584	26579532	ENSG00000173557	FAM166C	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	1.259787	1.143821	1.444568	1.662645	1.689194	1.526695	0.247371	0.128752	0.128653
chr2	26581204	26641366	ENSG00000157884	CIB4	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	26692721	26733420	ENSG00000171303	KCNK3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.043443	0.040228	0.006182	0.002799	0.002789	0.005857	0.00341	0.0	0.0
chr2	26764283	26781231	ENSG00000213699	SLC35F6	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	35.78896	35.298691	36.78676	12.225787	12.505158	11.49003	15.923709	12.35698	10.352338
chr2	26764288	26801067	ENSG00000115163	CENPA	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	10.261465	9.967884	10.102298	40.370349	42.25921	41.897763	63.818684	61.497862	60.87896
chr2	26847746	26950351	ENSG00000157851	DPYSL5	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	26970636	27027219	ENSG00000084764	MAPRE3	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	38.512719	39.560026	40.664607	6.01881	5.697585	5.762814	11.217322	9.896174	8.748821
chr2	27032909	27041694	ENSG00000119777	TMEM214	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	92.086168	88.142854	93.389879	27.237488	26.478861	27.058476	37.012703	29.852985	26.027754
chr2	27042363	27070622	ENSG00000084693	AGBL5	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	19.026204	18.559306	19.049934	10.131159	11.013369	9.90792	11.381513	10.163719	9.021959
chr2	27070471	27071654	ENSG00000228474	OST4	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	462.509817	460.67356	480.981192	450.541826	459.737972	464.915111	440.966039	477.101337	510.245431
chr2	27078614	27086403	ENSG00000138080	EMILIN1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.174031	0.020196	0.1013	0.058708	0.044965	0.073354	0.046478	0.090943	0.090255
chr2	27086771	27100762	ENSG00000138030	KHK	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	2.116373	1.844137	1.657014	3.528109	3.115288	2.517019	5.314851	4.495861	3.972303
chr2	27098888	27119128	ENSG00000138028	CGREF1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	-	.	40.581227	42.932786	40.216454	12.514954	11.932571	11.602174	16.363684	13.884557	10.983751
chr2	27123788	27130812	ENSG00000143994	ABHD1	protein_coding	inside_transloc	C1_transloc_1	T1	HAVANA	gene	.	+	.	0.203245	0.053618	0.014254	0.033979	0.033924	0.006774	0.00776	0.034774	0.0
