gene_name	chrom	region_type	transloc_id	mean_distance	std_distance	n_models
ACOX2	chr3	inside_transloc	T3	5.47570220455467	1.050473818902294	10
ACOX2	chr3	inside_transloc	T4	5.47570220455467	1.050473818902294	10
ACOX3	chr4	control	T1	4.228466037922183	1.1615461044753506	10
ACP1	chr2	inside_transloc	T1	4.249052977830245	0.9586223150421583	10
ACP4	chr19	inside_transloc	T5	2.8298016510905932	0.7630824919120341	10
ACP7	chr19	inside_transloc	T5	3.21768741631834	1.0767829833387998	10
ACR	chr22	control	T5	4.291278728372581	0.8492830771928875	10
ACR	chr22	control	T6	4.291278728372581	0.8492830771928875	10
ACSF2	chr17	inside_transloc	T2	2.692308736224164	0.8545955824042862	10
ACSF2	chr17	inside_transloc	T8	2.692308736224164	0.8545955824042862	10
ACSF3	chr16	control	T1	2.3939009204281776	0.6862544823437037	10
ACSL4	chrX	control	T3	3.859518991418478	1.5106129276590436	10
ACSL5	chr10	inside_transloc	T1	4.282466009972291	1.1255557104491902	10
ACSL5	chr10	inside_transloc	T7	4.282466009972291	1.1255557104491902	10
ACSM2A	chr16	control	T2	3.2029818803667203	1.3777087698308572	10
ACSM2B	chr16	control	T3	3.2029818803667203	1.3777087698308572	10
ACSM2B	chr16	control	T5	3.2029818803667203	1.3777087698308572	10
ACSM5	chr16	control	T1	3.2029818803667203	1.3777087698308572	10
ACSM6	chr10	inside_transloc	T1	3.8536920978876252	1.2462991946993718	10
ACSM6	chr10	inside_transloc	T7	3.8536920978876252	1.2462991946993718	10
ACSS3	chr12	control	T5	4.119223271423082	0.5808718858014187	10
ACTA1	chr1	control	T1	4.1416100966037925	1.3140418172119128	10
ACTA1	chr1	control	T5	4.1416100966037925	1.3140418172119128	10
ACTA2	chr10	inside_transloc	T1	3.218761918100266	1.4215006162303483	10
ACTA2	chr10	inside_transloc	T7	3.218761918100266	1.4215006162303483	10
ACTB	chr7	inside_transloc	T3	4.86022915113381	0.6384049078656027	10
ACTG1	chr17	inside_transloc	T2	2.704557483755769	0.8581475841249291	10
ACTG1	chr17	inside_transloc	T8	2.704557483755769	0.8581475841249291	10
ACTG2	chr2	inside_transloc	T1	4.0540118716165985	1.2397255263048903	10
ACTL10	chr20	control	T3	3.3802804319096653	1.0462928474438302	10
ACTL6B	chr7	inside_transloc	T3	4.725616702681868	0.9782740620771271	10
ACTL6B	chr7	inside_transloc	T6	4.725616702681868	0.9782740620771271	10
ACTN3	chr11	control	T5	3.528459698896827	1.1764373678996447	10
ACTN4	chr19	inside_transloc	T5	3.21768741631834	1.0767829833387998	10
ACTR10	chr14	control	T8	3.504732080358056	1.0754394290523177	10
ACTR1A	chr10	inside_transloc	T1	3.730190457732383	1.382630947451813	10
ACTR1A	chr10	inside_transloc	T7	3.730190457732383	1.382630947451813	10
ACTR2	chr2	inside_transloc	T1	4.066850984878252	0.9381487466453361	10
ACTR3C	chr7	inside_transloc	T6	4.756816849314967	1.1185228955391349	10
ACTR5	chr20	control	T2	3.2885355373833773	1.2514475158757665	10
ACTR5	chr20	control	T3	3.2885355373833773	1.2514475158757665	10
ACTR5	chr20	control	T5	3.2885355373833773	1.2514475158757665	10
ACTR6	chr12	control	T5	3.5516381805912247	0.7269473447526842	10
ACTR8	chr3	inside_transloc	T2	5.476137506004433	1.2121537693232238	10
ACTR8	chr3	inside_transloc	T3	5.476137506004433	1.2121537693232238	10
ACTRT2	chr1	control	T5	4.266005291842782	0.9601934271226049	10
ACTRT2	chr1	control	T7	4.266005291842782	0.9601934271226049	10
ACVR1B	chr12	control	T5	3.748598511814084	0.7553748650816686	10
ACVR2B	chr3	inside_transloc	T2	4.7943251352704355	0.7596473601098817	10
ACVR2B	chr3	inside_transloc	T3	4.7943251352704355	0.7596473601098817	10
ACVRL1	chr12	control	T3	3.748598511814084	0.7553748650816686	10
ACVRL1	chr12	control	T5	3.748598511814084	0.7553748650816686	10
ACY1	chr3	inside_transloc	T2	5.305474494645104	1.2659003747299906	10
ACY1	chr3	inside_transloc	T3	5.305474494645104	1.2659003747299906	10
ACYP1	chr14	control	T5	3.2355943516876153	1.0808005570538908	10
ACYP2	chr2	inside_transloc	T1	3.8578727864033135	0.6551331106235136	10
ADA	chr20	control	T6	3.329381352214501	1.0874648257876562	10
ADAD1	chr4	control	T1	4.458375387971488	0.7871272165462379	10
ADAD1	chr4	control	T3	4.458375387971488	0.7871272165462379	10
ADAL	chr15	control	T2	3.0721542849520644	1.1947460092601498	10
ADAL	chr15	control	T7	3.0721542849520644	1.1947460092601498	10
ADAM10	chr15	control	T3	3.178654040789142	1.222411648312695	10
ADAM11	chr17	inside_transloc	T2	2.490335776669965	1.2454867021886078	10
ADAM11	chr17	inside_transloc	T8	2.490335776669965	1.2454867021886078	10
ADAM12	chr10	inside_transloc	T1	3.328884068822563	1.5173206787956306	10
ADAM12	chr10	inside_transloc	T7	3.328884068822563	1.5173206787956306	10
ADAM17	chr2	inside_transloc	T1	3.923377500643973	0.9320805246382229	10
ADAM19	chr5	control	T1	4.756075536495777	0.8720740714165297	10
ADAM19	chr5	control	T5	4.756075536495777	0.8720740714165297	10
ADAM22	chr7	inside_transloc	T3	5.167660226151282	1.0105229981941188	10
ADAM22	chr7	inside_transloc	T6	5.167660226151282	1.0105229981941188	10
ADAM29	chr4	control	T2	4.317094765818943	0.6341928587289603	10
ADAM29	chr4	control	T8	4.317094765818943	0.6341928587289603	10
ADAM30	chr1	control	T3	4.16722825131875	0.8794728018036668	10
ADAM30	chr1	control	T5	4.16722825131875	0.8794728018036668	10
ADAM8	chr10	inside_transloc	T1	3.2844181542642006	1.2544625287526925	10
ADAM8	chr10	inside_transloc	T7	3.2844181542642006	1.2544625287526925	10
ADAMTS1	chr21	control	T3	4.202708977602594	0.7096172564973482	10
ADAMTS12	chr5	control	T1	4.3118767560157405	0.7735946389060225	10
ADAMTS12	chr5	control	T5	4.3118767560157405	0.7735946389060225	10
ADAMTS12	chr5	control	T8	4.3118767560157405	0.7735946389060225	10
ADAMTS14	chr10	inside_transloc	T1	2.851128084411514	1.52415171037489	10
ADAMTS14	chr10	inside_transloc	T7	2.851128084411514	1.52415171037489	10
ADAMTS14	chr10	inside_transloc	T8	2.851128084411514	1.52415171037489	10
ADAMTS15	chr11	control	T4	3.988079036829885	0.8745287413284827	10
ADAMTS16	chr5	control	T1	4.1791550075012545	1.0314757600803948	10
ADAMTS17	chr15	control	T8	2.9256849547975268	1.2702771362157252	10
ADAMTS18	chr16	control	T8	3.0392825025424512	1.0474524433199406	10
ADAMTS19	chr5	control	T5	4.8719606809580664	1.1236154540134715	10
ADAMTS3	chr4	control	T3	4.507830147373502	1.1031060449022083	10
ADAMTS3	chr4	control	T5	4.507830147373502	1.1031060449022083	10
ADAMTS4	chr1	control	T1	4.4576659407239045	0.624181254663016	10
ADAMTS4	chr1	control	T5	4.4576659407239045	0.624181254663016	10
ADAMTS7	chr15	control	T8	3.1947424078362694	1.471584962737931	10
ADAMTS9	chr3	inside_transloc	T3	5.384842285677911	1.1730725337791361	10
ADAMTS9	chr3	inside_transloc	T4	5.384842285677911	1.1730725337791361	10
ADAP1	chr7	inside_transloc	T3	4.538831222691597	0.6267779836310199	10
ADAP2	chr17	inside_transloc	T2	3.3808359475924474	1.2675921950630924	10
ADAP2	chr17	inside_transloc	T8	3.3808359475924474	1.2675921950630924	10
ADARB2	chr10	inside_transloc	T7	3.0886700601561397	1.2985587177688223	10
ADARB2	chr10	inside_transloc	T8	3.0886700601561397	1.2985587177688223	10
ADAT1	chr16	control	T7	3.07574421481411	1.1454621694361498	10
ADAT2	chr6	inside_transloc	T5	4.410039266332973	1.123829169344038	10
ADCK2	chr7	inside_transloc	T3	4.689446177069316	1.0235733969376792	10
ADCK2	chr7	inside_transloc	T6	4.689446177069316	1.0235733969376792	10
ADCY1	chr7	inside_transloc	T3	4.932865752866198	0.7415723995284883	10
ADCY2	chr5	control	T4	4.268635285288794	1.005638653139131	10
ADCY3	chr2	inside_transloc	T1	3.8101008946272663	1.270835865027276	10
ADCY4	chr14	control	T7	3.150466472757108	1.49380538104057	10
ADCY7	chr16	control	T3	3.120522748071783	0.8304165528229882	10
ADCY9	chr16	control	T2	2.6893787759980263	0.8822698561944851	10
ADCYAP1	chr18	control	T1	3.691127333040197	1.2269506592143746	10
ADCYAP1R1	chr7	inside_transloc	T3	4.6097663876235115	0.869036670205131	10
ADD2	chr2	inside_transloc	T1	4.162006054475676	0.9397474098916335	10
ADD3	chr10	inside_transloc	T1	4.215095384823565	1.2759899866095314	10
ADD3	chr10	inside_transloc	T7	4.215095384823565	1.2759899866095314	10
ADGB	chr6	inside_transloc	T5	4.406599956386778	1.1918297700037388	10
ADGRA1	chr10	inside_transloc	T1	3.2844181542642006	1.2544625287526925	10
ADGRA1	chr10	inside_transloc	T7	3.2844181542642006	1.2544625287526925	10
ADGRA3	chr4	control	T2	4.28748901317075	1.1519770035234131	10
ADGRA3	chr4	control	T5	4.28748901317075	1.1519770035234131	10
ADGRB2	chr1	control	T5	4.258502250337473	1.0490734147841898	10
ADGRB3	chr6	inside_transloc	T5	4.222297536148032	0.9290484739616092	10
ADGRF1	chr6	inside_transloc	T5	4.072444721589122	1.0686151986720442	10
ADGRF3	chr2	inside_transloc	T1	3.620181045041032	1.4856292905264168	10
ADGRF4	chr6	inside_transloc	T5	4.178979818819292	0.9709162460092781	10
ADGRF5	chr6	inside_transloc	T5	4.072444721589122	1.0686151986720442	10
ADGRG1	chr16	control	T2	2.8553794218054436	0.8312777147117375	10
ADGRG1	chr16	control	T8	2.8553794218054436	0.8312777147117375	10
ADGRG2	chrX	control	T1	3.9149482984217956	1.0411450788530585	10
ADGRG2	chrX	control	T2	3.9149482984217956	1.0411450788530585	10
ADGRG4	chrX	control	T1	3.3125426755833396	1.0847610932451504	10
ADGRG5	chr16	control	T1	2.8553794218054436	0.8312777147117375	10
ADGRG5	chr16	control	T6	2.8553794218054436	0.8312777147117375	10
ADGRG6	chr6	inside_transloc	T5	4.437653821966363	1.1813514401953071	10
ADGRL2	chr1	control	T2	4.177210979695947	1.5022246853387236	10
ADGRL2	chr1	control	T5	4.177210979695947	1.5022246853387236	10
ADGRL2	chr1	control	T7	4.177210979695947	1.5022246853387236	10
ADGRL4	chr1	control	T5	4.177888431958791	1.1695378757131738	10
ADH1A	chr4	control	T3	3.902769635187547	1.1518528464458953	10
ADH1B	chr4	control	T6	3.902769635187547	1.1518528464458953	10
ADH1C	chr4	control	T2	3.902769635187547	1.1518528464458953	10
ADH4	chr4	control	T4	3.902769635187547	1.1518528464458953	10
ADH7	chr4	control	T1	3.902769635187547	1.1518528464458953	10
ADH7	chr4	control	T2	3.902769635187547	1.1518528464458953	10
ADH7	chr4	control	T5	3.902769635187547	1.1518528464458953	10
ADI1	chr2	inside_transloc	T1	4.322107499135624	0.7704077881083581	10
ADIG	chr20	control	T5	3.2885355373833773	1.2514475158757665	10
ADIRF	chr10	inside_transloc	T1	3.564784804208949	1.5548042465499516	10
ADIRF	chr10	inside_transloc	T7	3.564784804208949	1.5548042465499516	10
ADK	chr10	inside_transloc	T1	3.1566126218471333	1.8016192345093696	10
ADK	chr10	inside_transloc	T7	3.1566126218471333	1.8016192345093696	10
ADK	chr10	inside_transloc	T8	3.1566126218471333	1.8016192345093696	10
ADM5	chr19	inside_transloc	T5	2.717876446953312	0.6891202900357687	10
ADNP	chr20	control	T2	3.581142533098396	0.7632475922708869	10
ADO	chr10	inside_transloc	T1	3.687725361346118	1.1677867311197165	10
ADO	chr10	inside_transloc	T7	3.687725361346118	1.1677867311197165	10
ADO	chr10	inside_transloc	T8	3.687725361346118	1.1677867311197165	10
ADORA1	chr1	control	T2	4.254616185770525	1.2790953065602322	10
ADORA1	chr1	control	T3	4.254616185770525	1.2790953065602322	10
ADORA1	chr1	control	T5	4.254616185770525	1.2790953065602322	10
ADORA2A	chr22	control	T3	4.220753258723462	0.7558580689219336	10
ADORA2B	chr17	inside_transloc	T4	4.918917334156584	1.4714216596092762	10
ADORA3	chr1	control	T2	4.256066284726081	1.1909213205226004	10
ADPGK	chr15	control	T1	3.0531067384652277	1.3606724191059278	10
ADPGK	chr15	control	T2	3.0531067384652277	1.3606724191059278	10
ADPGK	chr15	control	T6	3.0531067384652277	1.3606724191059278	10
ADPRM	chr17	inside_transloc	T4	5.311064338994797	1.2371295075359656	10
ADPRS	chr1	control	T5	4.155964211787057	1.1059914582636732	10
ADRA2A	chr10	inside_transloc	T1	4.2302408306898265	1.2941967145635103	10
ADRA2A	chr10	inside_transloc	T7	4.2302408306898265	1.2941967145635103	10
ADRB1	chr10	inside_transloc	T1	3.9748891777106445	1.2010755221327887	10
ADRB1	chr10	inside_transloc	T7	3.9748891777106445	1.2010755221327887	10
ADRM1	chr20	control	T5	2.959994737441127	1.033519811956416	10
ADSL	chr22	control	T3	3.981252475803175	1.5171920406479882	10
ADSL	chr22	control	T5	3.981252475803175	1.5171920406479882	10
ADTRP	chr6	inside_transloc	T5	4.112859416206215	1.1184201228169015	10
AEBP1	chr7	inside_transloc	T3	4.909900398420609	0.691205543265069	10
AFAP1	chr4	control	T1	4.209508326821005	1.0208784135713347	10
AFAP1L1	chr5	control	T8	4.642671963180409	1.123141993558084	10
AFAP1L2	chr10	inside_transloc	T1	3.9592562121173893	1.2808457667051711	10
AFAP1L2	chr10	inside_transloc	T7	3.9592562121173893	1.2808457667051711	10
AFDN	chr6	inside_transloc	T5	4.217345275579659	0.724151330137657	10
AFG1L	chr6	inside_transloc	T5	4.2450118042696765	1.020010779767387	10
AFM	chr4	control	T5	4.4835161594111765	1.0875975534245494	10
AFMID	chr17	inside_transloc	T2	2.707776973852869	0.8090015017842365	10
AFMID	chr17	inside_transloc	T8	2.707776973852869	0.8090015017842365	10
AFP	chr4	control	T5	4.4835161594111765	1.0875975534245494	10
AFTPH	chr2	inside_transloc	T1	4.058216664795733	0.9268276514552798	10
AGAP2	chr12	control	T3	3.961654969240839	0.8404688729047256	10
AGAP2	chr12	control	T5	3.961654969240839	0.8404688729047256	10
AGAP3	chr7	inside_transloc	T6	4.894239294369198	1.0916224035139557	10
AGAP4	chr10	inside_transloc	T1	4.6291224287581905	0.9840237079747141	10
AGAP4	chr10	inside_transloc	T7	4.6291224287581905	0.9840237079747141	10
AGAP4	chr10	inside_transloc	T8	4.6291224287581905	0.9840237079747141	10
AGAP5	chr10	inside_transloc	T1	2.879124322156824	1.8146519118210134	10
AGAP5	chr10	inside_transloc	T7	2.879124322156824	1.8146519118210134	10
AGAP5	chr10	inside_transloc	T8	2.879124322156824	1.8146519118210134	10
AGAP6	chr10	inside_transloc	T1	4.156834367750786	1.3029889642868215	10
AGAP6	chr10	inside_transloc	T7	4.156834367750786	1.3029889642868215	10
AGAP6	chr10	inside_transloc	T8	4.156834367750786	1.3029889642868215	10
AGAP9	chr10	inside_transloc	T1	4.383850572357384	1.0909991163975192	10
AGAP9	chr10	inside_transloc	T7	4.383850572357384	1.0909991163975192	10
AGAP9	chr10	inside_transloc	T8	4.383850572357384	1.0909991163975192	10
AGBL1	chr15	control	T1	2.9988452511841044	1.2530545916558582	10
AGBL3	chr7	inside_transloc	T3	4.572015357614731	0.49602183783584625	10
AGBL3	chr7	inside_transloc	T6	4.572015357614731	0.49602183783584625	10
AGBL5	chr2	inside_transloc	T1	3.626560896251617	1.330738083900598	10
AGER	chr6	inside_transloc	T5	4.3997600755232495	0.8049243591818286	10
AGFG2	chr7	inside_transloc	T3	4.725616702681868	0.9782740620771271	10
AGFG2	chr7	inside_transloc	T6	4.725616702681868	0.9782740620771271	10
AGGF1	chr5	control	T3	4.817131013030294	0.737990040068467	10
AGK	chr7	inside_transloc	T3	4.650867934784711	1.0623518016170557	10
