gene_id	baseMean	log2FoldChange	lfcSE	pvalue	padj	gene_name
ENSG00000004660.15	546.249423011454	-0.21181792936709	0.0826017046755875	0.00977472219996662	0.0231774604179831	CAMKK1
ENSG00000004700.16	5878.69574204359	-0.235546785530661	0.0603442490276147	8.80354475041615e-05	0.000291241521961691	RECQL
ENSG00000004766.17	1370.46826410535	-0.0509346349029712	0.0703046946497768	0.46665278424079	0.61771588173297	VPS50
ENSG00000004776.13	1.80890992141141	-0.137258506003643	0.651749891217405	0.606769344200416	0.741157587489799	HSPB6
ENSG00000004777.19	245.775113139045	0.297772372461976	0.133088237324488	0.0226819457396612	0.0495078971353623	ARHGAP33
ENSG00000004779.10	4843.67261646102	0.543625083652958	0.0853258503894901	1.33583547983364e-10	8.15110718267391e-10	NDUFAB1
ENSG00000004799.8	410.877107574917	0.4205466819942	0.10827977477096	8.2622635585129e-05	0.000274333724674542	PDK4
ENSG00000004838.14	11.540562916489	0.00395561215553527	0.448780230141223	0.991378147550631	0.999645235459568	ZMYND10
ENSG00000004864.14	2554.66894518845	-0.232648408223163	0.0663781785955691	0.000431314961586521	0.00129794542104034	SLC25A13
ENSG00000004866.22	805.324599222126	-0.192256847569004	0.103209564199114	0.0593920453472137	0.115168437660568	ST7
ENSG00000004897.12	8539.38437543577	-0.436372323540333	0.0531723606445978	2.21917856550203e-16	2.01599057604467e-15	CDC27
ENSG00000004961.15	2480.45546061647	0.183605468890001	0.056355240497999	0.00108134005200201	0.00305963801086586	HCCS
ENSG00000004975.12	1648.86676255846	-0.0118534704696135	0.0675861909328821	0.859069838688278	0.921864255643993	DVL2
ENSG00000005001.10	788.125238834811	6.34807627546576	0.578458834354954	2.40006690196319e-27	3.66316662704879e-26	PRSS22
ENSG00000005007.14	6084.75145292474	-0.0239598978241906	0.0786529919458338	0.761056079681	0.855999634787797	UPF1
ENSG00000005020.13	2978.2619339315	0.328010501531438	0.052038871998575	2.60579055426017e-10	1.55655205885856e-09	SKAP2
ENSG00000005022.6	28285.143294087	0.535499028048089	0.0568924100029858	4.37019618093263e-21	5.12419433286134e-20	SLC25A5
ENSG00000005059.16	1549.33514012173	-0.51180835772423	0.0837009281461121	6.87920567259743e-10	3.97035934003457e-09	MCUB
ENSG00000005073.6	81.6548950258042	-10.1122439376966	2.93477624218855	1.6904055833915e-14	1.37110004301444e-13	HOXA11
ENSG00000005075.16	2288.9037065264	0.184958408527099	0.073373148962043	0.0112773369585836	0.0263959187536219	POLR2J
ENSG00000005100.13	3758.22985866821	-0.357359981025535	0.0656925438010051	5.04750691506793e-08	2.43435824056292e-07	DHX33
ENSG00000005156.12	4247.80611287324	0.376105938170312	0.0630287621830962	2.05700931002862e-09	1.13727143815039e-08	LIG3
ENSG00000005175.10	2714.1140501241	0.0676302833036291	0.0626627853997243	0.277566628883385	0.41689145615836	RPAP3
ENSG00000005187.12	164.937410868504	0.207712281540723	0.155039189441729	0.169462744101401	0.281129903673259	ACSM3
ENSG00000005189.20	377.467248456673	0.343120200994562	0.10235766158613	0.000725206825529221	0.00211291497300759	REXO5
ENSG00000005194.15	3613.25962764905	-0.198823423685568	0.0576100062598596	0.000530402642577145	0.00157525492553544	CIAPIN1
ENSG00000005206.17	810.068447128351	-0.385672031446049	0.0925948717854193	2.5898314000317e-05	9.20464177247572e-05	SPPL2B
ENSG00000005238.20	2329.39357070128	1.18487694294819	0.0731632544665134	1.50325173534199e-59	5.68059070904358e-58	ATOSB
ENSG00000005243.10	8.81547966111743	4.76719203044571	1.3486970567154	2.61599742687635e-05	9.29037022076446e-05	COPZ2
ENSG00000005249.14	24.5407098076181	0.216299611746892	0.309257134902249	0.436483520311815	0.587574964720622	PRKAR2B
ENSG00000005302.19	1718.24550336024	0.0276856315634485	0.060852534132582	0.652895841563015	0.775883912811347	MSL3
ENSG00000005339.15	2294.41882185189	-0.547098517362931	0.076839533100675	7.50912172229112e-13	5.46076411895464e-12	CREBBP
ENSG00000005381.9	3.70764333953505	-0.155465326270525	0.555530121221726	0.64732661530753	0.772158172659747	MPO
ENSG00000005436.14	1631.05214104924	-0.287205971194888	0.0589069660216252	9.83129510632114e-07	4.12714497522476e-06	GCFC2
ENSG00000005448.17	474.0868445319	-0.28684233416888	0.0870069243260125	0.000869455152558812	0.00249852198844018	WDR54
ENSG00000005469.12	892.793070090668	-0.439129033656038	0.073748895569462	2.02372474008924e-09	1.12072208174023e-08	CROT
ENSG00000005471.19	9.43016833235384	0.22376949892269	0.528875763641288	0.532543741077633	0.679701073598636	ABCB4
ENSG00000005483.23	1900.91251883127	-0.094982464338191	0.071604775068185	0.179215164431469	0.294213936634602	KMT2E
ENSG00000005486.17	974.818090824359	-0.169016262146414	0.0830155364370483	0.0395158776019627	0.0807200122520396	RHBDD2
ENSG00000005700.15	5888.99344570637	0.144115541062565	0.0396169159601292	0.000272919367048081	0.00084583402634129	IBTK
ENSG00000005801.18	1273.81517299575	-0.0893534545475693	0.0894813984213646	0.314365572213788	0.458899377204483	ZNF195
ENSG00000005810.20	3391.69958544671	-0.167161476629486	0.0859898680185944	0.0495650412705049	0.0984925761041593	MYCBP2
ENSG00000005812.11	2113.97953065935	-0.25783077385528	0.0614004102947401	2.47809005543377e-05	8.82683551583379e-05	FBXL3
ENSG00000005844.19	3.23470149753363	0.287784483084905	0.680358279705209	0.35205255337618	0.499654139465468	ITGAL
ENSG00000005882.12	204.323671368463	0.569077542771244	0.134951360361477	1.6677995554537e-05	6.06912284952874e-05	PDK2
ENSG00000005884.18	32222.4617150947	-0.00969140812923601	0.0868346063969762	0.832578902605141	0.904549342569143	ITGA3
ENSG00000005889.16	2157.2127383035	-0.471376574858738	0.0552968896994472	1.13692634866897e-17	1.11488490089037e-16	ZFX
ENSG00000005893.17	11023.4711600699	-0.266471660560776	0.0398815546216854	2.10073623091491e-11	1.37373511489515e-10	LAMP2
ENSG00000005961.19	10.2272925430447	0.432768830437915	0.495333995730757	0.242307036540082	0.374661976229697	ITGA2B
ENSG00000005981.13	8.25887897756605	5.30137566231668	2.35355457795731	4.45567615753481e-05	0.00015350858800633	ASB4
ENSG00000006007.12	4356.81017073692	-0.232835362374405	0.0544026444869469	1.73683167976936e-05	6.3112294846787e-05	GDE1
ENSG00000006015.18	545.974596389549	0.154147441233701	0.0811261538828321	0.0558409630518034	0.109064681103329	REX1BD
ENSG00000006016.12	24.8248795841995	-2.39829897109697	0.435911901475745	3.4894614005117e-09	1.88823344929762e-08	CRLF1
ENSG00000006025.12	345.104848779752	0.687540562849434	0.115832583453556	1.6966184876317e-09	9.45568158836896e-09	OSBPL7
ENSG00000006042.12	338.561181798076	-0.718732816619814	0.10342285772651	1.99065368242462e-12	1.40972047962412e-11	TMEM98
ENSG00000006047.13	18.3763498799992	-0.323785941735345	0.371099768984555	0.303818220728611	0.447005053478476	YBX2
ENSG00000006062.18	1092.78991861594	0.0788046329344221	0.0689737238891407	0.251249360908918	0.385731375353373	MAP3K14
ENSG00000006118.15	1604.12001510624	-2.27825631224369	0.0995240457330851	5.52175496471737e-117	5.77901276514729e-115	TMEM132A
ENSG00000006125.18	27341.4580186965	0.0517730622928988	0.0690491710085705	0.451574072978509	0.602532093967153	AP2B1
ENSG00000006194.11	1179.83871280327	-0.184922792619234	0.0788295449022195	0.0180600017755995	0.0404298373904033	ZNF263
ENSG00000006210.7	3.24754609711892	0.655523258573399	1.09913284218653	0.0428979711401726	0.0868710790903814	CX3CL1
ENSG00000006282.21	1038.83933460117	-0.483023237638535	0.0710321092983225	7.88163271012234e-12	5.34168190031598e-11	SPATA20
ENSG00000006283.18	1.97073452797264	0.262693451274679	0.711245011248696	0.287581058217958	0.428616184091616	CACNA1G
ENSG00000006327.14	10644.9965112391	-0.317555139210332	0.0433935817497787	3.10920126604584e-13	2.32585869410959e-12	TNFRSF12A
ENSG00000006377.11	2.75009070345574	0.119052942562364	0.634343436897903	0.675329186712606	0.792823049187207	DLX6
ENSG00000006432.16	3877.07205753134	-0.153211755097699	0.0667888335952639	0.0211273089670717	0.0465034225577793	MAP3K9
ENSG00000006451.8	3573.21671018372	-0.0930835513047057	0.0433977226499836	0.0319053353377549	0.0668390435251131	RALA
ENSG00000006453.14	4212.67674554954	0.176985170843504	0.0627086107340502	0.00462453093450694	0.0117205358836722	BAIAP2L1
ENSG00000006459.11	708.973938455292	0.0039155615747724	0.0861979877546756	0.963900225312123	0.992660319097793	KDM7A
ENSG00000006468.15	494.996054292803	-1.51781842753059	0.112533976873275	3.19232198925184e-42	7.91493719409373e-41	ETV1
ENSG00000006530.18	1451.00974266187	0.118019772112364	0.0746781460187529	0.112504694917307	0.199616728614606	AGK
ENSG00000006534.17	2078.85755068595	0.108499340756543	0.0656146830504286	0.0992162419334557	0.179674672717543	ALDH3B1
ENSG00000006555.11	262.629165680541	-1.60598762440794	0.125491970874454	2.8309682949403e-38	6.29717149328004e-37	TTC22
ENSG00000006576.17	2896.95814669795	-0.175147852808156	0.0492291535128732	0.000353836718633507	0.00107778778391706	PHTF2
ENSG00000006606.9	2.03526445767146	-0.00365715745542668	0.670984368730359	0.994522587215507	0.999645235459568	CCL26
ENSG00000006607.14	2610.93442898616	-0.478225266366534	0.0719270933913352	2.2280729326688e-11	1.4544916462731e-10	FARP2
ENSG00000006625.18	4837.57107311375	0.262828686348563	0.0484652319905036	5.45694240842538e-08	2.62180281442244e-07	GGCT
ENSG00000006634.8	3396.07154638195	0.183966498466366	0.0714566348443204	0.00955943099084926	0.02271440021272	DBF4
ENSG00000006652.15	2248.38695562464	0.295691869161853	0.0728137775533755	4.36813948379147e-05	0.000150629844847234	IFRD1
ENSG00000006695.12	1621.34101689667	0.16758070203038	0.0779645617384523	0.0306380467186159	0.0644875513462916	COX10
ENSG00000006704.11	1317.25458051205	-0.0477889462837169	0.0722572976891571	0.505631552260169	0.655594780964872	GTF2IRD1
ENSG00000006712.15	3866.7327237548	0.270627217264022	0.0658500548095173	3.63085105258665e-05	0.000126667063372189	PAF1
ENSG00000006715.16	1840.54646247872	-0.0298463491935566	0.0705842538419563	0.669095001287377	0.788205642109944	VPS41
ENSG00000006740.18	0.9600045206758	-0.385764020549569	0.838823668232465	0.0625811009006186	0.120590478750547	ARHGAP44
ENSG00000006744.19	5288.15768186457	-0.210826954498494	0.0759485102769852	0.00523663954676363	0.0131617220835047	ELAC2
ENSG00000006747.15	2.08247683681733	-0.401472211854524	0.729872699364301	0.232421266620784	0.362734977063265	SCIN
ENSG00000006756.16	471.327062278566	-0.760294263195442	0.121141955873982	1.75266263948851e-10	1.0594815332825e-09	ARSD
ENSG00000006757.12	1400.71670427763	0.545115290439997	0.0807004608758454	1.0193837492018e-11	6.83330115942209e-11	PNPLA4
ENSG00000006831.10	9401.8405446835	0.17894324901764	0.063046306881601	0.00439366832126568	0.0111866144892673	ADIPOR2
ENSG00000006837.12	133.695024057802	0.628784920695104	0.216857835876179	0.00224786300540684	0.00602232118860383	CDKL3
ENSG00000007038.11	516.241851469425	-4.71982507411391	0.165781082690981	7.40763722889252e-179	1.68234849105378e-176	PRSS21
ENSG00000007047.16	1988.00689123558	0.997202704296348	0.0773247472918845	1.70298907726177e-38	3.80300736811131e-37	MARK4
ENSG00000007080.11	3457.9486047297	0.338315356956272	0.0753065550107606	6.40040132535057e-06	2.44466051967771e-05	CCDC124
ENSG00000007168.14	7895.5998006385	0.0176520542022318	0.0599757041269294	0.768145149463344	0.860308930341355	PAFAH1B1
ENSG00000007174.18	5.22687887164987	-2.7484488383636	1.13708969201359	0.00104304544309881	0.00295922611595467	DNAH9
ENSG00000007202.15	10377.0954327153	-0.51774267332447	0.0802821437173091	7.52583262493977e-11	4.68528466954515e-10	BLTP2
ENSG00000007237.19	2.07125160360895	0.0844809917283457	0.631407163607357	0.764133562353727	0.857889037254214	GAS7
ENSG00000007255.10	303.213111270896	0.240734321409287	0.137298260343627	0.0772538608786854	0.144707335282102	TRAPPC6A
ENSG00000007312.14	3.47295883688653	6.11294092704465	2.74983474732361	7.12889822590698e-05	0.000238867523765969	CD79B
ENSG00000007341.19	558.621080229095	-0.0952873649952804	0.0825927711905779	0.244904208919639	0.377726281071234	ST7L
ENSG00000007350.17	7.9791498665135	-0.1604522358864	0.705905631391975	0.596878395785319	0.73283353777089	TKTL1
ENSG00000007376.8	1525.78114429457	-0.25867580819623	0.070248121427129	0.000212393435081355	0.000668283084529324	RPUSD1
ENSG00000007384.15	820.351348249779	1.24389353358959	0.0949166744906256	7.79544424993696e-40	1.80655443224814e-38	RHBDF1
ENSG00000007392.17	1512.576082688	-0.330555235939049	0.0734685770587135	6.01329016200464e-06	2.30416454984456e-05	LUC7L
ENSG00000007516.14	12.836201479033	-1.341198988405	0.81648683376884	0.0159555285792318	0.0361895545353973	BAIAP3
ENSG00000007520.4	1811.33365234761	-0.253292280490164	0.0729268920682978	0.000472857098073699	0.00141321983870927	TSR3
ENSG00000007541.17	755.710165108447	-0.747173498444998	0.0884359849805619	1.52393241352365e-17	1.48286328378473e-16	PIGQ
ENSG00000007545.16	1272.79058584699	-0.47877058910807	0.0646853783636276	1.01274032184176e-13	7.83657425872173e-13	CRAMP1
ENSG00000007866.22	1144.76392800739	1.26853396145815	0.0794116061908084	4.50515097574043e-58	1.64612999957386e-56	TEAD3
ENSG00000007923.17	4840.44988473797	-0.070200431558896	0.0561615082180008	0.21011850929283	0.335112462398137	DNAJC11
ENSG00000007944.15	113.8832812364	0.247789331537417	0.168706273758292	0.130053590144091	0.225228540930491	MYLIP
ENSG00000007968.7	316.65339304911	-0.662936704655042	0.117971245406352	1.14559085296251e-08	5.88365306685473e-08	E2F2
ENSG00000008018.9	10355.1341922784	0.0919956439762444	0.0557188484220452	0.0987833837550167	0.179006388983269	PSMB1
ENSG00000008056.14	17.7640791164717	-2.1924147343604	0.677224579900173	0.000163585041778589	0.00052274938565267	SYN1
ENSG00000008083.14	1938.31456043069	0.122264855842164	0.0932865150207051	0.186323393904335	0.303535657338883	JARID2
ENSG00000008086.13	219.598895171249	0.0217594739803304	0.130286035471095	0.86635149196507	0.92636634799507	CDKL5
ENSG00000008118.10	6.57327277024099	0.00188741479391149	0.622987596480874	0.989020715056309	0.999645235459568	CAMK1G
ENSG00000008128.23	1430.11679927247	-0.133283189694545	0.0584133395291027	0.0223413948014512	0.0488349776069065	CDK11A
ENSG00000008130.15	3352.01062457789	-0.532469829167761	0.0474343387727978	2.17311289514252e-29	3.56858763279695e-28	NADK
ENSG00000008226.20	3.60832330656488	0.173144649229833	0.663956369651884	0.512269060357648	0.661444233883821	DLEC1
ENSG00000008256.16	1775.28934611761	0.182412128251282	0.067950680119865	0.00712313482729053	0.0174212271228295	CYTH3
ENSG00000008282.10	9653.91006781996	0.520292776408407	0.0478603471128784	1.15515236045751e-27	1.77862137344749e-26	SYPL1
ENSG00000008283.16	2624.50367248187	0.149740440740046	0.0695155638838212	0.0310371942461779	0.0652007879497684	CYB561
ENSG00000008294.22	8683.31103737004	0.0664136035901515	0.0695396555009971	0.326531034762097	0.472316816157058	SPAG9
ENSG00000008300.17	1101.40518698358	0.587453023207939	0.105175009102208	1.54180656256149e-08	7.79171536322517e-08	CELSR3
ENSG00000008311.16	890.54356060622	-0.746084093495152	0.095705217731266	3.23590657695507e-15	2.74014445448272e-14	AASS
ENSG00000008323.16	15.5478343948143	2.21782242472922	0.660957123351344	9.32396182078967e-05	0.00030774087619816	PLEKHG6
ENSG00000008324.12	1199.05412473097	0.240289897550088	0.0931141133025312	0.00924329057768347	0.0220439328268161	SS18L2
ENSG00000008382.16	222.812078368777	-0.643638503191352	0.126953582778424	2.35490724687494e-07	1.05968493132112e-06	MPND
ENSG00000008394.13	20750.476598816	0.357825906408649	0.0403411464671233	6.3689198985593e-19	6.7339171236583e-18	MGST1
ENSG00000008405.12	1114.21519913959	-0.0919865694167226	0.0672240171176755	0.166756202690967	0.27730834878191	CRY1
ENSG00000008441.19	3235.3453562663	0.0496491421603091	0.0795373318908538	0.530658325109447	0.678094931725687	NFIX
ENSG00000008513.16	5261.39842319344	1.08497359030499	0.0890435748360263	1.2137281978567e-34	2.4243606949449e-33	ST3GAL1
ENSG00000008516.18	38.6505603057142	-2.73332553180491	0.440649930020114	6.37723567740701e-11	3.99540412329905e-10	MMP25
ENSG00000008517.19	662.77643303516	-4.28336791295271	0.125910442283042	2.95819617058483e-254	1.06640624174844e-251	IL32
ENSG00000008710.20	2783.46821156661	0.0880974083048554	0.0881033510289315	0.314151436331725	0.458734216583926	PKD1
ENSG00000008735.14	13.4676024008894	1.78393633089979	0.772861880122308	0.00241369218328828	0.00642943504277035	MAPK8IP2
ENSG00000008838.21	7517.19438090372	-0.480250375882747	0.0683779973466496	1.54704512488007e-12	1.10348435399345e-11	MED24
ENSG00000008853.18	3894.98326144012	-0.930617127148611	0.0704860194756493	3.67430518222184e-40	8.60279845293198e-39	RHOBTB2
ENSG00000008869.12	1939.68450457926	-0.232800048631286	0.075426571889487	0.00188349976757031	0.00511187418992462	HEATR5B
ENSG00000008952.17	6650.32369068085	-0.443666230741422	0.0580889820265168	1.37616001361299e-14	1.12101757780361e-13	SEC62
ENSG00000008988.11	46526.6341272728	0.240281339970497	0.109530122568216	0.0204115091781334	0.045093947951808	RPS20
ENSG00000009307.17	40317.022961405	0.13376670880321	0.0596080421971424	0.0238843649971821	0.051808769193028	CSDE1
ENSG00000009335.18	10869.0772344916	-0.185779430333892	0.0530243446375977	0.00052644964454549	0.00156433309921139	UBE3C
ENSG00000009413.16	1669.07539928635	-0.0988858983166983	0.0742366333183135	0.180542099400383	0.295943097761249	REV3L
ENSG00000009694.14	173.364711757037	-2.32388009617289	0.691062603668377	0.000173774433660913	0.000553674405565797	TENM1
ENSG00000009724.18	4.87099328056437	0.10707309768657	0.571180916495576	0.752330133975806	0.850100486229391	MASP2
ENSG00000009780.16	617.792016305892	0.241954935169748	0.0930025452574439	0.00871621938754961	0.020896659823777	FAM76A
ENSG00000009830.13	1074.6938470023	-0.538691676540351	0.0735268168782853	1.66281031214092e-13	1.26725117446417e-12	POMT2
ENSG00000009844.16	4620.54434932756	0.0912070751552076	0.0545791785072593	0.0825875354529533	0.153188951132965	VTA1
ENSG00000009950.16	1.25021628765916	-0.324853148445448	0.732770669565531	0.241060291552999	0.373166129197748	MLXIPL
ENSG00000009954.11	6433.31600525565	-0.3310776725533	0.073302585939448	3.4901606578091e-06	1.37565148732215e-05	BAZ1B
ENSG00000010017.13	2563.42722996845	0.0991830436919111	0.0660768015572452	0.132643609921412	0.229085096952485	RANBP9
ENSG00000010030.14	25.4316497518878	-1.67013460100319	0.383866931854631	2.07812945160488e-06	8.43395246165089e-06	ETV7
ENSG00000010072.16	2106.26732314212	-1.25982663864555	0.0686575763145829	8.33778220562848e-76	4.59610125417545e-74	SPRTN
ENSG00000010165.20	3010.68859731468	-0.960776421816277	0.0876690026320733	2.35543441900472e-28	3.69946549723487e-27	METTL13
ENSG00000010219.14	712.636003961427	0.647745983564935	0.0879015803385668	1.09836008303893e-13	8.47887690207246e-13	DYRK4
ENSG00000010244.19	12504.4008998942	-0.0392080917345209	0.0470820059524426	0.415969508230299	0.566965107625541	ZNF207
ENSG00000010256.11	11860.5050603045	0.00343930736401088	0.0566986947324099	0.95219111561543	0.984037696884875	UQCRC1
ENSG00000010270.14	2321.66678255582	0.0638146641211958	0.0776568944687256	0.409875413027298	0.560831455914144	STARD3NL
ENSG00000010278.15	6575.19070902381	0.976042026121559	0.044818685448294	1.44291802018469e-105	1.30040123636565e-103	CD9
ENSG00000010292.13	10115.3338705056	-0.448287369746791	0.0882536952545878	3.11657950769774e-07	1.38297454473082e-06	NCAPD2
ENSG00000010295.20	5.90480124945716	-1.02923739978828	0.713419768676617	0.0304633441246634	0.0641614586307364	IFFO1
ENSG00000010310.9	6.35596503388399	2.14542870154899	1.61141179068147	0.0109085342485637	0.025625126325934	GIPR
ENSG00000010318.22	233.54194177517	-0.171917752127629	0.128606336197066	0.173411746317711	0.286425757863384	PHF7
ENSG00000010319.7	2.73755141158296	-0.0366606156834109	0.583558732552381	0.9074612178393	0.951274023464036	SEMA3G
ENSG00000010322.16	2044.02514528189	-0.196315676308072	0.0708605732001444	0.00533373903319261	0.0133820754731371	NISCH
ENSG00000010361.14	77.7001246415025	-4.16885603570127	0.297291375244227	2.04042790008255e-45	5.47109303881639e-44	FUZ
ENSG00000010379.16	3.816869523957	0.649393906339758	1.05371760278661	0.048639766375315	0.0968743080022606	SLC6A13
ENSG00000010404.18	2033.98308301846	-0.809398362693883	0.0598341755598601	5.09464089207209e-42	1.25221200540962e-40	IDS
ENSG00000010438.17	13.0559080962693	-4.2468373686939	0.770169273451508	7.91558451538185e-09	4.1393239679677e-08	PRSS3
ENSG00000010539.12	763.841058651476	-0.111200983602984	0.0749208805933053	0.135212152090494	0.232618982359458	ZNF200
ENSG00000010626.15	144.753011164599	-0.0431355250120135	0.16314794356123	0.784843878320928	0.872248692677916	LRRC23
ENSG00000010704.19	505.492354852177	-1.08088367359402	0.102358418808041	1.44473488043406e-26	2.1473412218284e-25	HFE
ENSG00000010803.17	1246.33197254806	-0.130826946797477	0.0824900243457023	0.10991952272794	0.195754400511277	SCMH1
ENSG00000010810.18	148.101434234661	1.30933583584963	0.157853095532868	2.53675395098395e-17	2.43706510071051e-16	FYN
ENSG00000010818.11	3395.57924995206	-0.492549818899553	0.0732131227253423	1.27925576524532e-11	8.51999345586117e-11	HIVEP2
ENSG00000011007.13	7669.69832840855	-0.289093015168289	0.0537456392712698	6.80083764577358e-08	3.23531260521918e-07	ELOA
ENSG00000011009.11	3440.3123479245	-0.543320495398608	0.0717795017482287	2.47873137090041e-14	1.99555009445301e-13	LYPLA2
